124.7,100.197622,-9.611563,21.258158,,29.05362,15.035682,23.884335,0.046327,0.047203,0.035649,0.078385,24.169155,15.018809,0.625978,0,0,5.758496,3.423816,,2.834024,2.871338,2.11305,1.787338,1.613152,3.357264,3.060859,2.369714,1.800564,3.068254,3.307395,2.911937,70,2.01241,1.910281,1.646019,2.587503,2.66591,2.279044,1.259883,1.293889,1.125315,3.232466,3.069523,2.91727,1.555873,1.713829,1.370103,3.5291,3.422572,3.188448,2.251427,2.369991,1.67851,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
124.8,100.145073,-9.578064,21.258158,,29.297051,15.035682,23.884335,0.046327,0.047203,0.012966,0.061619,23.976845,15.153426,0.625978,0,0,5.462847,3.252024,,2.870313,2.851652,2.139335,1.80046,1.616437,3.360553,3.067405,2.36643,1.820226,3.166676,3.310681,2.921779,70,2.0255,1.939799,1.632899,2.597359,2.67904,2.311814,1.272998,1.303704,1.118758,3.235741,3.02693,2.923841,1.568996,1.694107,1.376674,3.525823,3.432425,3.181884,2.264562,2.356872,1.694923,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
124.9,100.177916,-9.536683,21.258158,,29.067292,15.035682,23.884335,0.046327,0.047203,0.042881,0.052743,24.124776,15.323251,0.625978,0,0,5.53676,3.031148,,2.876911,2.871338,2.109764,1.80046,1.59016,3.380286,3.080497,2.379565,1.807118,3.173237,3.310681,2.918498,70,2.061495,1.969317,1.678818,2.597359,2.659345,2.318368,1.263161,1.290618,1.125315,3.202989,3.099011,2.933698,1.555873,1.717115,1.343819,3.538933,3.399582,3.204859,2.264562,2.363432,1.685075,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125,100.276444,-9.522889,21.256516,1.324901,29.426924,15.035682,23.884335,0.046327,0.047203,0.026773,0.052086,24.090258,15.049874,0.625978,0,0,5.610672,3.841025,0,2.873612,2.851652,2.119621,1.787338,1.606583,3.380286,3.047767,2.359862,1.816949,3.160114,3.340261,2.921779,70,2.071312,1.962757,1.652578,2.607214,2.66591,2.321645,1.269719,1.290618,1.112202,3.225915,3.092458,2.933698,1.575557,1.703968,1.360247,3.538933,3.416004,3.254093,2.248143,2.350313,1.688358,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125.1,100.351982,-9.532741,21.25159,,29.303561,15.035682,23.884335,0.046327,0.047203,0.029403,0.056688,24.317086,15.066442,0.625978,0,0,4.452715,2.736648,,2.886808,2.864776,2.122907,1.813582,1.603298,3.37042,3.064132,2.382849,1.790733,3.179799,3.313968,2.911937,70,2.041861,1.969317,1.639459,2.62364,2.688888,2.30526,1.256604,1.300433,1.171213,3.229191,3.0728,2.907413,1.582119,1.710542,1.363532,3.548765,3.416004,3.198295,2.251427,2.353593,1.668662,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125.2,100.342129,-9.424362,21.248305,,29.469053,15.035682,23.884335,0.046327,0.047203,0.021842,0.057346,23.838776,15.118218,0.625978,0,0,5.832408,3.497441,,2.777941,2.871338,2.116335,1.793899,1.609868,3.350687,3.064132,2.438675,1.816949,3.153553,3.359981,2.918498,70,2.081129,1.956198,1.652578,2.649922,2.669192,2.301983,1.276277,1.277531,1.131872,3.242291,3.062971,2.927127,1.568996,1.717115,1.360247,3.535655,3.478404,3.221271,2.261278,2.363432,1.685075,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125.3,100.289581,-9.469684,21.253232,,29.267977,15.035682,23.884335,0.046327,0.047203,0.028417,0.06918,23.937396,15.435087,0.625978,0,0.090686,7.703667,4.675444,,2.863715,2.84509,2.129478,1.79718,1.550744,3.373708,3.057586,2.405836,1.816949,3.146991,3.346834,2.915218,70,2.077857,1.952918,1.629619,2.643352,2.669192,2.315091,1.272998,1.303704,1.122037,3.219365,3.089182,2.910699,1.575557,1.700681,1.373389,3.5291,3.419288,3.25081,2.248143,2.347034,1.681792,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125.4,100.302718,-9.469684,21.248305,,29.868807,15.035682,23.884335,0.046327,0.047203,0.016254,0.082329,24.036017,15.211415,0.625978,0,0.11545,5.783133,3.423816,,2.873612,2.861495,2.109764,1.79718,1.609868,3.363842,3.070678,2.412404,1.807118,3.179799,3.333688,2.92834,70,2.071312,1.982436,1.659138,2.643352,2.685605,2.334754,1.243489,1.293889,1.13515,3.232466,3.092458,2.91727,1.54603,1.707255,1.340534,3.538933,3.465267,3.25081,2.261278,2.356872,1.67851,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125.5,100.253454,-9.503183,21.249948,,29.750613,15.035682,23.884335,0.046327,0.047203,0.027102,0.068523,24.0015,15.039519,0.625978,0,0,5.635309,3.791942,,2.883509,2.831966,2.122907,1.784058,1.603298,3.360553,3.067405,2.418971,1.800564,3.166676,3.330401,2.915218,70,2.087674,1.956198,1.632899,2.633496,2.67904,2.292152,1.263161,1.290618,1.105645,3.229191,3.069523,2.8877,1.578838,1.687533,1.353676,3.512713,3.468551,3.234399,2.251427,2.356872,1.665379,-0.131353,-0.114896,-0.109508,-0.135276,-0.130842,1.679261,1.51622,0.210527,0.259518,0.586879,1216.849604,1065.023152,1002.761358,1292.812234,1238.09417,
125.6,100.191053,-9.524859,21.245021,,29.431983,14.991648,23.884409,0.046313,0.047171,0.029074,0.054058,23.838776,14.813776,0.626186,0,0,5.635309,3.325649,,2.870313,2.861495,2.126192,1.793899,1.609868,3.376997,3.060859,2.422255,1.790733,3.173237,3.310681,2.921779,70,2.107308,1.972597,1.636179,2.626926,2.67904,2.315091,1.259883,1.303704,1.125315,3.225915,3.0728,2.910699,1.582119,1.700681,1.356961,3.525823,3.468551,3.247528,2.254711,2.353593,1.658814,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
125.7,100.122083,-9.556388,21.25159,,29.748944,14.991648,23.884409,0.046313,0.047171,0.013295,0.06129,24.149431,15.027093,0.626186,0,0,5.462847,3.153857,,2.863715,2.913991,2.139335,1.829984,1.609868,3.363842,3.070678,2.4945,1.787456,3.166676,3.330401,2.915218,70,2.071312,1.969317,1.632899,2.656493,2.685605,2.288875,1.286113,1.300433,1.122037,3.235741,3.085905,2.920556,1.588681,1.713829,1.37996,3.535655,3.468551,3.234399,2.274413,2.37655,1.668662,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
125.8,100.237033,-9.611563,21.25159,,28.82377,14.991648,23.884409,0.046313,0.047171,0.043867,0.062934,23.833845,14.857268,0.626186,0,0.214506,6.813975,3.841025,,2.88021,2.887743,2.132763,1.852948,1.606583,3.37042,3.064132,2.484649,1.79401,3.176518,3.320541,2.915218,70,2.061495,1.972597,1.646019,2.61707,2.685605,2.292152,1.263161,1.303704,1.112202,3.212815,3.095735,2.920556,1.578838,1.684246,1.366818,3.532378,3.461983,3.247528,2.264562,2.360152,1.671945,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
125.9,100.168063,-9.582005,21.248305,,29.271368,14.991648,23.884409,0.046313,0.047171,-0.001827,0.069509,23.927534,14.322941,0.626186,0,0,5.90632,3.644692,,2.883509,2.933677,2.126192,1.846387,1.609868,3.380286,3.080497,2.484649,1.813672,3.173237,3.317255,2.905376,70,2.133486,1.966037,1.652578,2.643352,2.692171,2.318368,1.26644,1.313519,1.122037,3.229191,3.10884,2.927127,1.582119,1.726976,1.370103,3.538933,3.465267,3.247528,2.277697,2.37327,1.685075,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126,100.233749,-9.558358,21.248305,1.324623,29.487296,14.991648,23.884409,0.046313,0.047171,0.028088,0.053072,24.188879,15.151355,0.626186,0.189141,0.462147,7.389658,3.595608,0,2.863715,2.891024,2.116335,1.833265,1.583591,3.373708,3.05104,2.478081,1.807118,3.146991,3.379701,2.908657,70,2.123669,2.011954,1.642739,2.636781,2.672475,2.311814,1.282834,1.287346,1.118758,3.206265,3.076076,2.897557,1.578838,1.694107,1.35039,3.519268,3.442277,3.244246,2.248143,2.356872,1.675227,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.1,100.283013,-9.503183,21.248305,,30.169542,14.991648,23.884409,0.046313,0.047171,0.028417,0.044854,24.326948,15.232125,0.626186,0,0.78408,6.447632,3.693775,,2.870313,2.91071,2.119621,1.829984,1.603298,3.376997,3.05104,2.478081,1.813672,3.150272,3.386274,2.954584,70,2.11058,2.002115,1.646019,2.643352,2.66591,2.315091,1.276277,1.287346,1.118758,3.225915,3.085905,2.91727,1.575557,1.703968,1.360247,3.5291,3.468551,3.254093,2.251427,2.37327,1.67851,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.2,100.342129,-9.507125,21.238453,,29.808731,14.991648,23.884409,0.046313,0.047171,0.032362,0.066879,24.026155,15.0623,0.626186,1.857743,2.294688,9.587721,5.681655,,2.853818,2.894305,2.119621,1.816862,1.596729,3.367131,3.054313,2.445242,1.810395,3.160114,3.366554,2.967706,70,2.117125,1.995555,1.616499,2.640066,2.66591,2.30526,1.272998,1.270988,1.112202,3.20954,3.079353,2.920556,1.591961,1.700681,1.35039,3.519268,3.45213,3.231117,2.251427,2.343754,1.67851,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.3,100.309287,-9.473625,21.246663,,29.303245,14.991648,23.884409,0.046313,0.047171,0.017897,0.065564,24.252983,15.267333,0.626186,0,0.808844,7.284989,4.356402,,2.870313,2.900867,2.119621,1.852948,1.626291,3.367131,3.060859,2.533906,1.875934,3.166676,3.376414,2.961145,70,2.120397,1.985716,1.655858,2.646637,2.685605,2.328199,1.282834,1.306976,1.118758,3.225915,3.085905,2.927127,1.588681,1.700681,1.353676,3.535655,3.471835,3.25081,2.254711,2.360152,1.685075,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.4,100.289581,-9.481508,21.246663,,29.648449,14.991648,23.884409,0.046313,0.047171,0.014939,0.064578,24.09519,15.669114,0.626186,1.293363,1.82417,8.227015,4.503652,,2.883509,2.91071,2.119621,1.839826,1.573737,3.367131,3.106681,2.510919,1.862827,3.166676,3.336974,2.980829,70,2.123669,2.011954,1.639459,2.646637,2.67904,2.308537,1.243489,1.303704,1.122037,3.20954,3.095735,2.910699,1.634611,1.697394,1.356961,3.532378,3.432425,3.25081,2.248143,2.347034,1.69164,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.5,100.256738,-9.45195,21.241737,,29.313407,14.991648,23.884409,0.046313,0.047171,0.022171,0.06918,24.090258,15.022951,0.626186,0,0,5.832408,3.571066,,2.863715,2.917272,2.126192,1.856228,1.600014,3.357264,3.119773,2.507636,1.856273,3.176518,3.373128,2.954584,70,2.120397,2.005394,1.636179,2.649922,2.669192,2.380632,1.259883,1.280803,1.128594,3.212815,3.092458,2.927127,1.591961,1.707255,1.360247,3.545488,3.478404,3.234399,2.254711,2.340474,1.662097,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.6,100.207474,-9.475596,21.246663,,29.478878,14.991648,23.884409,0.046313,0.047171,0.037293,0.051428,24.080396,15.132716,0.626186,0.385447,1.427945,10.268073,5.804363,,2.860416,2.897586,2.093336,1.849667,1.603298,3.357264,3.1165,2.514203,1.85955,3.166676,3.359981,2.957865,70,2.113852,1.998835,1.639459,2.636781,2.675758,2.357693,1.26644,1.270988,1.128594,3.22264,3.095735,2.91727,1.634611,1.700681,1.337248,3.54221,3.465267,3.234399,2.254711,2.347034,1.681792,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.7,100.161495,-9.513036,21.248305,,29.428322,14.991648,23.884409,0.046313,0.047171,0.016582,0.054058,23.754948,14.948393,0.626186,0,0,5.191836,2.687564,,2.876911,2.913991,2.126192,1.846387,1.652568,3.353975,3.126319,2.530623,1.85955,3.176518,3.369841,2.961145,70,2.133486,2.015234,1.652578,2.649922,2.659345,2.367524,1.272998,1.290618,1.131872,3.229191,3.082629,2.923841,1.62805,1.707255,1.360247,3.545488,3.455414,3.244246,2.267846,2.369991,1.694923,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.8,100.145073,-9.578064,21.246663,,29.863629,14.991648,23.884409,0.046313,0.047171,0.022171,0.062934,24.218465,15.068513,0.626186,0.311832,1.279361,8.959703,4.503652,,2.863715,2.91071,2.136049,1.833265,1.672276,3.367131,3.119773,2.530623,1.813672,3.166676,3.379701,2.964426,70,2.107308,2.008674,1.695218,2.649922,2.721714,2.370801,1.279555,1.290618,1.125315,3.261942,3.079353,2.936983,1.624769,1.700681,1.363532,3.519268,3.478404,3.240964,2.261278,2.37327,1.622705,-0.130964,-0.11442,-0.108912,-0.135394,-0.131028,1.666198,1.502979,0.22597,0.272729,0.599286,1213.300613,1060.661088,997.244722,1293.875629,1239.797966,
126.9,100.177916,-9.540624,21.25159,,29.89187,15.035867,23.884558,0.046316,0.047177,0.046497,0.054387,24.233258,15.012596,0.625651,0,0.437383,5.462847,3.252024,,2.906602,2.966487,2.122907,1.892313,1.649283,3.383575,3.132865,2.514203,1.86938,3.206044,3.359981,2.974267,70,2.113852,2.018513,1.744417,2.653207,2.734845,2.36097,1.26644,1.313519,1.13515,3.219365,3.10884,2.930412,1.621488,1.746698,1.360247,3.588096,3.465267,3.263939,2.274413,2.360152,1.698206,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127,100.210759,-9.572152,21.245021,1.324815,30.091587,15.035867,23.884558,0.046316,0.047177,0.037293,0.080686,24.021224,15.08094,0.625651,0,0,5.733859,3.62015,0,2.870313,2.91071,2.119621,1.875911,1.659137,3.380286,3.1165,2.593016,1.852996,3.160114,3.396134,2.957865,70,2.117125,2.008674,1.688658,2.62364,2.715149,2.364247,1.243489,1.287346,1.13515,3.229191,3.062971,2.91727,1.631331,1.677673,1.363532,3.578263,3.471835,3.247528,2.257994,2.37983,1.675227,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.1,100.246886,-9.574123,21.243379,,28.712574,15.035867,23.884558,0.046316,0.047177,0.014281,0.076083,23.996569,15.025022,0.625651,0,0,4.452715,2.147646,,2.886808,2.884462,2.145906,1.895594,1.63286,3.390153,3.1165,2.563461,1.879211,3.163395,3.366554,2.980829,70,2.182571,2.015234,1.688658,2.587503,2.721714,2.36097,1.253325,1.297161,1.122037,3.22264,3.085905,2.910699,1.601804,1.694107,1.370103,3.581541,3.445562,3.257375,2.261278,2.356872,1.688358,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.2,100.243601,-9.522889,21.243379,,30.185446,15.035867,23.884558,0.046316,0.047177,0.032362,0.054058,23.582362,15.163781,0.625651,1.514208,2.022283,10.948426,5.681655,,2.873612,2.894305,2.136049,1.892313,1.619722,3.380286,3.1165,2.53719,1.86938,3.153553,3.376414,2.967706,70,2.113852,2.002115,1.682098,2.659778,2.734845,2.36097,1.26644,1.290618,1.128594,3.225915,3.082629,2.91727,1.647734,1.697394,1.373389,3.571708,3.425856,3.247528,2.244859,2.340474,1.69164,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.3,100.283013,-9.49136,21.245021,,29.446421,15.035867,23.884558,0.046316,0.047177,0.032362,0.062934,23.888086,15.043661,0.625651,0.041911,0,6.029507,3.939192,,2.883509,2.907429,2.119621,1.902155,1.626291,3.376997,3.126319,2.560177,1.898873,3.183079,3.369841,2.977548,70,2.156392,2.008674,1.701778,2.646637,2.711866,2.374078,1.269719,1.306976,1.131872,3.271768,3.171092,2.930412,1.624769,1.703968,1.353676,3.588096,3.448846,3.25081,2.267846,2.343754,1.721184,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.4,100.338845,-9.471655,21.248305,,29.221409,15.035867,23.884558,0.046316,0.047177,0.011323,0.074111,24.114914,14.8407,0.625651,0.360909,0.957428,9.221377,4.798153,,2.870313,2.900867,2.109764,1.895594,1.682129,3.353975,3.119773,2.573313,1.885765,3.173237,3.363268,2.970987,70,2.169482,2.002115,1.701778,2.653207,2.718432,2.357693,1.26644,1.293889,1.13515,3.268493,3.138328,2.930412,1.608365,1.707255,1.353676,3.584818,3.488257,3.178602,2.267846,2.337195,1.694923,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.5,100.269876,-9.522889,21.245021,,29.480109,15.035867,23.884558,0.046316,0.047177,0.017897,0.081014,24.134638,14.024712,0.625651,0,0,4.822275,2.761189,,2.88021,2.8779,2.14262,1.898874,1.659137,3.380286,3.109954,2.563461,1.875934,3.166676,3.366554,2.980829,70,2.182571,2.015234,1.685378,2.653207,2.751258,2.364247,1.272998,1.300433,1.128594,3.275043,3.089182,2.930412,1.631331,1.697394,1.370103,3.584818,3.471835,3.198295,2.257994,2.360152,1.694923,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.6,100.220611,-9.511066,21.248305,,30.070139,15.035867,23.884558,0.046316,0.047177,0.038279,0.050442,24.154362,15.126502,0.625651,0,0,4.822275,2.294897,,2.88021,2.946801,2.136049,1.915277,1.639429,3.380286,3.132865,2.53719,1.866103,3.179799,3.363268,2.977548,70,2.176026,2.06115,1.701778,2.653207,2.721714,2.374078,1.269719,1.274259,1.131872,3.248842,3.095735,2.927127,1.618207,1.766419,1.376674,3.597928,3.445562,3.198295,2.267846,2.340474,1.698206,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.7,100.191053,-9.554417,21.25159,,28.539207,15.035867,23.884558,0.046316,0.047177,0.019541,0.039923,24.090258,15.006382,0.625651,0,0,5.43821,3.104774,,2.890107,2.907429,2.067051,1.898874,1.659137,3.390153,3.113227,2.556893,1.86938,3.169956,3.373128,3.023475,70,2.176026,2.07099,1.682098,2.653207,2.734845,2.364247,1.272998,1.313519,1.131872,3.281593,3.10884,2.920556,1.624769,1.756558,1.330677,3.588096,3.468551,3.204859,2.264562,2.356872,1.694923,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.8,100.220611,-9.538653,21.246663,,29.350199,15.035867,23.884558,0.046316,0.047177,0.01987,0.059318,23.710569,14.973246,0.625651,0,0,4.748363,2.564856,,2.863715,2.927115,2.129478,1.902155,1.67556,3.37042,3.129592,2.593016,1.908704,3.179799,3.399421,2.977548,70,2.176026,2.06443,1.682098,2.656493,2.708584,2.367524,1.272998,1.284074,1.144986,3.288143,3.138328,2.933698,1.608365,1.763132,1.370103,3.581541,3.478404,3.188448,2.264562,2.389668,1.694923,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
127.9,100.214043,-9.576093,21.246663,,29.309589,15.035867,23.884558,0.046316,0.047177,0.017569,0.052414,23.325948,14.790995,0.625651,0.925289,1.725114,8.907368,4.773611,,2.873612,2.907429,2.119621,1.892313,1.662422,3.373708,3.123046,2.566745,1.925089,3.183079,3.369841,2.970987,70,2.143303,2.06115,1.698498,2.653207,2.731562,2.351139,1.32218,1.300433,1.128594,3.281593,3.151433,2.927127,1.631331,1.756558,1.360247,3.581541,3.47512,3.188448,2.267846,2.360152,1.701488,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
128,100.27316,-9.568211,21.245021,1.326292,29.057089,15.035867,23.884558,0.046316,0.047177,0.025129,0.048798,24.065603,15.176207,0.625651,0,0,4.107791,1.77952,0,2.893406,2.91071,2.136049,1.908716,1.659137,3.393442,3.1165,2.632422,1.928366,3.173237,3.369841,2.970987,70,2.162937,2.06771,1.698498,2.636781,2.724997,2.364247,1.325459,1.300433,1.105645,3.275043,3.161263,2.894271,1.631331,1.766419,1.373389,3.588096,3.471835,3.201577,2.267846,2.37655,1.694923,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
128.1,100.220611,-9.516977,21.248305,,30.329242,15.035867,23.884558,0.046316,0.047177,0.015596,0.049456,24.0015,13.825893,0.625651,0,0,4.649814,2.515772,,2.88021,2.91071,2.126192,1.892313,1.659137,3.373708,3.126319,2.645558,1.911981,3.169956,3.382987,2.977548,70,2.172754,2.054591,1.701778,2.626926,2.74141,2.370801,1.315622,1.284074,1.128594,3.281593,3.141604,2.930412,1.641173,1.763132,1.370103,3.584818,3.468551,3.191731,2.274413,2.37655,1.685075,-0.130283,-0.114182,-0.108037,-0.135313,-0.130844,1.66785,1.492788,0.204174,0.257361,0.629115,1206.987702,1058.493589,989.308728,1293.177837,1237.915868,
128.2,100.276444,-9.550476,21.246663,,30.033595,14.968433,23.884124,0.046297,0.047191,0.010336,0.072467,23.893017,15.078869,0.626514,0,0.462147,6.709306,5.19082,,2.88021,2.91071,2.136049,1.889033,1.645999,3.373708,3.123046,2.602867,1.93492,3.173237,3.363268,2.970987,70,2.182571,2.06771,1.682098,2.643352,2.721714,2.351139,1.32218,1.284074,1.125315,3.281593,3.15471,2.910699,1.621488,1.759845,1.37996,3.584818,3.465267,3.198295,2.267846,2.340474,1.704771,-0.13008,-0.11394,-0.107535,-0.135288,-0.130762,1.696518,1.495347,0.222072,0.23994,0.632775,1204.978981,1056.242664,984.64669,1293.022838,1237.125262,
128.3,100.223896,-9.516977,21.246663,,30.083071,14.968433,23.884124,0.046297,0.047191,-0.01662,0.062934,24.036017,15.186562,0.626514,1.366978,2.517564,11.942787,6.544479,,2.867014,2.913991,2.096621,1.915277,1.662422,3.353975,3.1165,2.629138,1.918535,3.179799,3.373128,2.970987,70,2.228384,2.06443,1.695218,2.656493,2.728279,2.374078,1.325459,1.290618,1.148264,3.275043,3.141604,2.98298,1.634611,1.756558,1.324106,3.597928,3.465267,3.17532,2.257994,2.360152,1.685075,-0.13008,-0.11394,-0.107535,-0.135288,-0.130762,1.696518,1.495347,0.222072,0.23994,0.632775,1204.978981,1056.242664,984.64669,1293.022838,1237.125262,
128.4,100.223896,-9.493331,21.248305,,29.731674,14.968433,23.884124,0.046297,0.047191,0.021185,0.064249,24.011362,14.967033,0.626514,0.581753,1.006956,8.27935,5.362612,,2.857117,2.923834,2.136049,1.889033,1.659137,3.34082,3.123046,2.632422,1.90215,3.169956,3.366554,2.964426,70,2.234928,2.044752,1.688658,2.695915,2.721714,2.36097,1.325459,1.287346,1.13515,3.284868,3.10884,2.930412,1.641173,1.763132,1.360247,3.574986,3.468551,3.162191,2.267846,2.363432,1.668662,-0.13008,-0.11394,-0.107535,-0.135288,-0.130762,1.696518,1.495347,0.222072,0.23994,0.632775,1204.978981,1056.242664,984.64669,1293.022838,1237.125262,
128.5,100.246886,-9.534712,21.245021,,29.510765,14.968433,23.884124,0.046297,0.047191,0.002775,0.064906,24.075465,15.660829,0.626514,0.311832,0.486911,6.86631,4.307318,,2.863715,2.91071,2.136049,1.885752,1.665706,3.350687,3.109954,2.629138,1.911981,3.163395,3.373128,2.967706,70,2.221839,2.06771,1.678818,2.702486,2.724997,2.351139,1.335295,1.290618,1.125315,3.288143,3.115393,2.973124,1.62805,1.763132,1.370103,3.574986,3.468551,3.17532,2.248143,2.369991,1.675227,-0.13008,-0.11394,-0.107535,-0.135288,-0.130762,1.696518,1.495347,0.222072,0.23994,0.632775,1204.978981,1056.242664,984.64669,1293.022838,1237.125262,
128.6,100.266591,-9.513036,21.25159,,29.055383,14.968433,23.884124,0.046297,0.047191,0.024801,0.06392,24.026155,13.975007,0.626514,0,0,5.241111,3.252024,,2.873612,2.917272,2.129478,1.872631,1.672276,3.373708,3.1165,2.642274,1.898873,3.176518,3.386274,2.974267,70,2.228384,2.074269,1.691938,2.702486,2.724997,2.367524,1.325459,1.306976,1.122037,3.291419,3.135051,2.979695,1.641173,1.766419,1.373389,3.555321,3.484972,3.188448,2.261278,2.37327,1.67851,-0.13008,-0.11394,-0.107535,-0.135288,-0.130762,1.696518,1.495347,0.222072,0.23994,0.632775,1204.978981,1056.242664,984.64669,1293.022838,1237.125262,
128.7,100.197622,-9.513036,21.246663,,29.208532,14.968433,23.884124,0.046297,0.047191,0.008364,0.067536,24.164224,14.998098,0.626514,0,0.536439,6.918645,3.718317,,2.88021,2.904148,2.129478,1.898874,1.662422,3.376997,3.113227,2.652125,1.915258,3.229009,3.379701,2.961145,70,2.182571,2.041472,1.682098,2.709056,2.724997,2.357693,1.305786,1.303704,1.13515,3.281593,3.138328,3.009265,1.651015,1.749984,1.363532,3.584818,3.468551,3.195013,2.248143,2.37983,1.67851,-0.13008,-0.11394,-0.107535,-0.135288,-0.130762,1.696518,1.495347,0.222072,0.23994,0.632775,1204.978981,1056.242664,984.64669,1293.022838,1237.125262,
